userId,review,평점,bookId
ch*******,"지하100층,하늘100층 2개 먼저사고 아이가 너무 갖고싶어해서 추가로 샀어요~ 100층 시리즈 아이가 너무 좋아해요~",10.0,S000001034384
ha******,딸아이가 재미있게 잘 봐요~,10.0,S000001034384
ji******,아이가 좋아해요. 한 페이지 한 페이지 넘기며다음에 있을 동물을 맞춰보는 재미가 쏠쏠하네요,10.0,S000001034384
ju*****,100층짜리집 구매하면서 바다도 같이 구입했어요~아이가 바다생물들도 좋아해서 더 흥미롭게 읽을 수 있을 것 같아요^^,10.0,S000001034384
to********,6살아이가좋아해요 100까지 숫자세는것도 익힐수있어서 더좋고 그림도재밌어요,10.0,S000001034384
lu********,잘받았어요,10.0,S000001034384
da*******,아이들이 너무 재밌어해서 시리즈 다 구매합니다~,10.0,S000001034384
dk********,조카 선물로 구입했는데 좋아합니다~,10.0,S000001034384
su******,100층 짜리집 시리즈를 다 좋아해요~ 그림도 기발하고 재미있어요,10.0,S000001034384
du********,아이가 좋아해요,10.0,S000001034384
ch****,너무 재밋어요,10.0,S000001034384
qu*******,아이가 혼자서도 잘 읽어요,10.0,S000001034384
mj*****,아이가 재밌다고 좋아하며 읽네요,10.0,S000001034384
20*****,그림책에서 글보다는 그림보기를 좋아하는 아이에게 더할나위 앖이 좋은 책입니다!,10.0,S000001034384
sy****,"하늘,지하,땅 이어서 마지막 바다 시리즈까지 구매했어요.역시나 기발하고 창의적이에요.",10.0,S000001034384
so*******,선물용으로 구매했어요^^,10.0,S000001034384
ss******,아이가 너무 좋아해요,10.0,S000001034384
su*****,아이들이 재밌어하네요 계속 읽어달라는 책,10.0,S000001034384
db******,"5세 딸아이인데 너무 좋아해요. 그림도 아기자기하게 조그만 방 마다 표현된 그림들이 달라서, 숨은 그림처럼 찾고 놀아요. 이게 시리즈라면, 다른 책들도 꼭 구입하려고요",10.0,S000001034384
73********,아이가 좋아해요,10.0,S000001034384
ja******,아이가 좋아합니다.,10.0,S000001034384
es****,100층짜리집 아이가 너무 좋아해여~~^^ 두번째 구매입니다 이러다가  100짜리 시리즈로 다 사겠어요~~,10.0,S000001034384
tl*******,재미있고 숨은 그림 찾기같기도 하고 아이가 좋아합니다,10.0,S000001034384
al*****,숫자 공부하기 좋네요,10.0,S000001034384
mi******,아이가 아주 좋아하네요,10.0,S000001034384
ki*******,좋아요 유익해요 잘읽혀요,10.0,S000001034384
cj***,아이가 정말 재미있어합니다.그림속에 다양하고 기발한 상황을 찾는 재미도 있네요,10.0,S000001034384
bl******,아이가 좋아해요ㅋㅋ,10.0,S000001034384
hi*****,아이가 정말 좋아해요,10.0,S000001034384
pi*******,100층짜리집 두번째 구매입니다,10.0,S000001034384
cr*******,아이가 좋아해요,10.0,S000001034384
ju******,아이가 아주 흥미롭게 읽어서 좋아요읽는 방향이 달라서 인지 더 재미있어하네요!,10.0,S000001034384
st********,다양한 넌센스퀴즈가 아이들을 즐겁게 하네요.,10.0,S000001034384
ky******,숫자놀이에도 좋고 동물친구들 사는 모습 구경도 재미있어요.,10.0,S000001034384
sk*******,100까지 아이가숫자배우기엔좋았어요,10.0,S000001034384
tw******,아이가 1층부터 100층까지 가는 것을 읽으면서 확인하는 모습이 귀엽네요.,10.0,S000001034384
ly***,조카가 좋아해요,10.0,S000001034384
dn******,좋아요,7.5,S000001034384
ch******,우리아이가 100층을 좋아해요^^,10.0,S000001034384
ca********,바닷속에 사는 많은 친구들을 만나보는 재미가 좋아요~,10.0,S000001034384
sa*****,100층 짜리 집 좋아하는 아이가 이책도 좋아하네요,10.0,S000001034384
eu******,아이가 흥미있게봅니다 아이들의 상상력을 펼칠수있게 자극해주는것같아좋아요,10.0,S000001034384
gu****,전시회다녀와서구입했는데 아이가 좋아하네요 매일읽어달래요,10.0,S000001034384
pu******,굳이 다 사주려 하지 않았는데 결국 아이가 시리즈 별로 다 구매하네요 옥토넛도 좋아해서 바다이야기도 좋아하네요,10.0,S000001034384
se*******,아이가 좋아하는 책이라 시리즈로 구매했어요,10.0,S000001034384
mo*******,아이가 어디선가 책을 읽고 와서는 사달라고 하더라구요~아이가 스스로 원하는책이라 더욱 믿음이가고 내용도 좋은거 같아요~,10.0,S000001034384
mo*****,아이가너무좋아해서 샀어요. 그림도너무예뻐요~다음층엔 무엇이나올까아야기하며볼수있어 너ㅡ무좋아요,10.0,S000001034384
ja******,읽히고 있음,7.5,S000001034384
yo******,6세남아가 너무좋아해요 보고또보고 독후활동하기도좋고 다른100층시리즈도 고민중이에요,10.0,S000001034384
uh*****,시리즈 중 바다가 제일 좋은 듯 해요,10.0,S000001034384
sm*******,"100층짜리 지하 읽고, 다시 아이가 고른 책",10.0,S000001034384
ho*******,5살 아이 너무 좋아합니다,10.0,S000001034384
sr*****,아이가 참 좋아해요,10.0,S000001034384
se********,백층짜리집 시리즈 마지막으로 샀어요 아가가 정말좋아해여,10.0,S000001034384
th********,아이가 좋아해요,10.0,S000001034384
ab******,6살 아이가 너무 좋아 합니다. 그림도 너무 예쁘고 기발해요,10.0,S000001034384
qu******,다른시리즈도 사줘야겠어요~^^,10.0,S000001034384
th****,어린이날 선물로 샀어요. 조카가 100층 시리즈를 아주 좋아해요.,10.0,S000001034384
kk******,참 기발한 책인듯 합니다 매 층이 너무 재미있네요,10.0,S000001034384
sw********,막내한테 처음 사준 시리즈인데요아주마음에 들어해요.읽어달라는데...ㅠ,10.0,S000001034384
ss********,아이가 이 시리즈를 다 좋아하네요,7.5,S000001034384
ep***,읽고 또 읽고~아빠와 함께 하는 잠자리 책이에요한권씩 모으고 있어요,10.0,S000001034384
se*****,커다란 배그림도 나오고 바다동물들 아이가 좋아해요,10.0,S000001034384
jb*****,아이가 재밌게 봤어요..100층집 시리즈 한권씩 모으는 재미에 칭찬스티커 열심히 모으고있어요..,10.0,S000001034384
ko*****,아이가 좋아해요,10.0,S000001034384
ky********,애가 좋아해요,10.0,S000001034384
at******,"층층이 집집마다 다양한 동물들을 볼 수 있고, 생활환경을 볼 수 있어서 다양한 이야기 거리를 만들며 볼 수 있어서 아이들이 너무 좋아합니다.",10.0,S000001034384
hy*****,좋아요~~~,10.0,S000001034384
du****,100층짜리 다른걸로 또 사야겠어요~,10.0,S000001034384
ha*******,기발한 생각이 좋아요~,10.0,S000001034384
sh*****,아이가 재미있어하고 좋아해요,10.0,S000001034384
po*****,아이가 재밌어합니다.,10.0,S000001034384
je*******,바닷속을 깊이 내려가며 여러 가지 바다 동물들을 만나고 숫자를 익혀가는 재미있는 동화 & 그림도 너무 예쁜 동화입니다.,10.0,S000001034384
ss****,4세 6세어린이들 아주잘봅니다,10.0,S000001034384
ke***,하늘 100 층짜리 집에 연이어 구매하였어요그림책으로 100이라는 숫자까지 인지되길 바라며,5.0,S000001034384
po******,100까지 수세기 아이가 좋아해요~,7.5,S000001034384
le*******,애들은 뭐가 재밌는지 매일 보면서도 또 보는 희한한 책.,5.0,S000001034384
uh*******,재밌어요,10.0,S000001034384
ju*******,100층짜리집 시리즈별로 사고있는데 그림도 알록달록 색감이 좋고 재미나다^^,10.0,S000001034384
rl********,18개월 된 조카에게 선물용으로 구매했는데 너무 좋아하는군요^^ 물론 아직 내용을 정독하고나 알 수 있는 연령은 아니지만 당분간 멋진 삼촌 노릇은 할 수 있겠죠?,10.0,S000001034384
cr*****,재밌어요,10.0,S000001034384
yk****,아이가 너무 좋아해요,10.0,S000001034384
pu*****,아이들이 즐겁게 읽네요,10.0,S000001034384
sk******,아이가 너무 좋아합니다,10.0,S000001034384
ok********,아이도 좋아하지만 엄마인 저도 좋았어요그림이 명작이에요,10.0,S000001034384
lo******,아이들이 정말 좋아해요!,10.0,S000001034384
be******,아이가 100층짜리 시리즈 좋아해요,10.0,S000001034384
mo*****,이 책 반복해서 읽으면서 숫자 100까지 자연스럽게 익혔습니다,10.0,S000001034384
sk******,100층 시리즈 꾸러미 상품으로 구매했어요. 조카가 너무 재미있어해요.^^,10.0,S000001034384
az***,바다100층의 신비,7.5,S000001034384
tw*****,바다 속 세상에 대한 호기심을 충족시켜 주는 책입니다.,10.0,S000001034384
yo*******,아이가 유치원서 읽고 사달라고 해서 샀어요^^  그림도 예쁘고.. 잼있다고..꼼꼼하게 보내요자기가 고른 책이라 더 좋아하는 듯,10.0,S000001034384
np*****,아이가 넘 좋아해요,10.0,S000001034384
ze******,아이에게 읽어주니 말 좋아합니다,10.0,S000001034384
bt*****,아이가 요책을 어디든지 갖고다녀요~,7.5,S000001034384
ky********,아이가 너무 재미있어 해요.,10.0,S000001034384
py****,조카 선물해줬는데 집중도 잘하고 좋아요~,7.5,S000001034384
zz*****,100층 시리즈 다 재미있어요^^,10.0,S000001034384
gl******,엄청 좋아하네요~,10.0,S000001034384
sp*****,애가 너무 좋아합니다.,10.0,S000001034384
jj*******,아이가 재밌어하네요.,10.0,S000001034384
kw*******,애들이 좋아해요.처음 시작은 미약했는데 시리즈가 이리 많이 나올 줄 몰랐네요.,10.0,S000001034384
lu********,아이가 잘 봐요~,10.0,S000001034384
su****,매일밤 딸아이에게 읽어 주고 있습니다.아마도 세트 전체를 구매하겠죠,10.0,S000001034384
ch******,물고기를 좋아하는 아이라서 구입했는데역쉬나 좋아라하네요,10.0,S000001034384
ka*******,바다에 관심 갖기 시작한 아이한테 좋아요~,10.0,S000001034384
jy*****,아이들이 좋아해요^^,10.0,S000001034384
ln*****,아이가..학교도서실에서 빌린책인데 분실해서 주문했어요..ㅠ 아이가 잼있게 읽었던 책이라니 아깝다 생각안하고 주문했죠...다른친구들을 위해서라도..ㅎㅎ 어디서 잊어버린지 조차 모르고 있지만;;;;ㅋ소장가치있는 책인건 인정!! 빠른배송에 만족 두배♡,10.0,S000001034384
he*****,아이가 좋아해요~,10.0,S000001034384
ky*******,아이가 좋아하네요,10.0,S000001034384
gh******,까페에서 추천들 많이 하셔서 기대반 설렘반으로 주문했는데 기발한 아이디어가 돋보이는 책이네요 아들이  잘 빼오네요~~,7.5,S000001034384
sj*****,어찌보면 조잡한것같은데 또 어찌보면 재미지네요ㅋ무튼 애들취향저격입니다,10.0,S000001034384
si******,100층짜리집 시리즈 좋아해요,10.0,S000001034384
sd***,재미있어 하네요.,10.0,S000001034384
bc*****,재미있게 숫자놀이도 하고 아이들이 좋아해요 ^^,7.5,S000001034384
se*******,아이의 생각을 확장해주는 책임것 같다...  각자의 생각이 다 다르겠지만  아쉬운점은 내용이 우리실생활과 같은 사실족인 것들이 많은 점이다.  좀 더 그림안에서  상상할 수 있었으면 좋았을 것 같다는 아쉬움이 있다...,10.0,S000001034384
ji*******,아이가 숫자공부를  이책으로 하게되네요.좋아요~,10.0,S000001034384
cn*****,물고기 좋아해서 구입했어요.기발한 바다세계를 구경했어요.,10.0,S000001034384
am*******,너무 재미 있어요,10.0,S000001034384
na********,5살 조카 숫자공부 할 수 있도록 구매했어요,10.0,S000001034384
dk********,아이 숫자공부중,10.0,S000001034384
hi****,조카가 너무 좋아하더라고요. 잘때 무한반복해야해요.ㅎㅎ,10.0,S000001034384
ar********,1권에 이어 재미있게 보고있어요,10.0,S000001034384
qo******,아이가 너무 좋아해요 시리즈별로 더 구매해야겠어요 :),7.5,S000001034384
tw********,아이가 흥미로워해서 끝까지 잘 읽었어요 그림이 디테일해서 글뿐 아니라 그림하나하나를 보면 아주 길게 읽어줄 수도 있어요,7.5,S000001034384
rl******,아이들이 너무 좋아합니다,10.0,S000001034384
su*****,좋아하네요,10.0,S000001034384
fr********,100층짜리 집에 이어 바다100층짜리집을 샀어요이번에는 바다동물들이 나오니 더 재밌어하며 보는 것 같아요 자기전에도 몇번이나 보고 잤어요,10.0,S000001034384
pi******,아이가 너무너무 좋아해요!! 반복해서 읽게되는책이랍니다,10.0,S000001034384
th*****,100층짜리 시리즈 다모았어요 아이가 숫자에 관심이 많아 보기 시작했는데 동물이나 곤충들이 나오니 더 흥미로워 합니다,10.0,S000001034384
am***,"100층 짜리 집을 너무 잘 읽어 이번에는 바다 100층짜리 집을 구매했어요. 다음층에는 어떤 바다생물이 나올까 기대하며 한장 한장 읽어가는 재미가 있네요,",10.0,S000001034384
ka***,"100층 짜리 집, 지하 100층 짜리 집 보고 나서.바다 100층 짜리 집을 읽네요.아이가 상당히 좋아하네요.",10.0,S000001034384
ar******,아이가 고른책 넘좋아합니다,10.0,S000001034384
bl******,아이가 너무 좋아해요,10.0,S000001034384
ki******,5살 아들 100층짜리집 세번째 시리즈 너무 좋아합니다. 아침 점심 저녁 내내 지상 지하 바다 세권 모두 읽어달라합니다.,10.0,S000001034384
hm*****,아이가 갖고싶어해서 샀는데 너무 좋아해요^^,10.0,S000001034384
ji******,기대되네요,10.0,S000001034384
fn***,첨과 끝을 좋아해요~중간쯤은 집중력이 좀 떨어져요^^,10.0,S000001034384
zn***,아이가 아주 재밌어 합니다,10.0,S000001034384
sp*******,아주 많이는 좋아하진 않지만 그림도 다양하고 좋아요.,7.5,S000001034384
do****,조카 선물로 사줬는데 좋아하네요\^^/,10.0,S000001034384
le*****,페이지마다 다른 바다친구들아 나와 재미있는지 아이가 좋아해요^^,10.0,S000001034384
re*****,아이가 좋아하네요,10.0,S000001034384
ki*****,지상 지하 100층짜리집 두 권을 엄청 좋아하는 6살짜리 아들을 위해 구입했는데 역시나 책을 손에서 놓질 않네요.,10.0,S000001034384
lo********,흥미로운 책이네요,10.0,S000001034384
fo*****,요즘 다른책은 안보구 계속 바다 100층만보내요~초등 아이두 계속 재미있나봅니다~이번에 시리즈로 다 사야할꺼 같아요!!,10.0,S000001034384
